id,Title,Date,Permalink,"Research Topics","Press Types",Categories
6267,"New simulation shows how galaxies feed their supermassive black holes",08/17/2021,https://ciera.northwestern.edu/2021/08/17/new-simulation-shows-how-galaxies-feed-their-supermassive-black-holes/,"Black Holes &amp; Dead Stars|Galaxies &amp; Cosmology","Northwestern Press","Data Science &amp; Computing|Science"
6326,"CIERA Members Win 2nd Place for JSPG Policy Position Paper",08/30/2021,https://ciera.northwestern.edu/2021/08/30/ciera-members-win-2nd-place-for-jspg-policy-position-paper/,,"Northwestern Press",Achievement|Interdisciplinary
6358,"Luke Kelley Awarded Cottrell Fellowship",09/08/2021,https://ciera.northwestern.edu/2021/09/08/luke-kelley-awarded-cottrell-fellowship/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Achievement
6435,"Another Successful CIERA REU Program in the Books!",10/20/2021,https://ciera.northwestern.edu/2021/10/20/another-successful-ciera-reu-program-in-the-books/,,"CIERA Stories",Education|Interdisciplinary
6436,"REACH Continues to Grow!",10/20/2021,https://ciera.northwestern.edu/2021/10/20/reach-continues-to-grow/,,"CIERA Stories",Education|Outreach
6553,"Professor Wen-fai Fong Receives Prestigious Packard Fellowship",10/14/2021,https://ciera.northwestern.edu/2021/10/14/professor-wen-fai-fong-receives-prestigious-packard-fellowship/,"Galaxies &amp; Cosmology|Life &amp; Death of Stars","Northwestern Press",Achievement
6556,"Did a black hole eating a star generate a neutrino? Unlikely, new study shows",10/20/2021,https://ciera.northwestern.edu/2021/10/20/did-a-black-hole-eating-a-star-generate-a-neutrino-unlikely-new-study-shows/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Science
6606,"CIERA Research Assistant Professor Giacomo Fragione Receives NASA Grant for LISA Preparatory Science Program",11/01/2021,https://ciera.northwestern.edu/2021/11/01/ciera-professor-giacomo-fragione-receives-nasa-grant-for-lisa-preparatory-science-program/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement|Science
6642,"Black holes of ‘all shapes and sizes’ in new gravitational-wave catalog",11/08/2021,https://ciera.northwestern.edu/2021/11/08/black-holes-of-all-shapes-and-sizes-in-new-gravitational-wave-catalog/,"Gravitational Waves &amp; Multi-Messenger Astronomy","External Press|Northwestern Press",Science
6662,"CIERA Welcomes New Faculty Member Adam Miller",09/01/2021,https://ciera.northwestern.edu/2021/09/01/ciera-welcomes-new-faculty-member-adam-miller/,"Life &amp; Death of Stars","CIERA Stories",Achievement
6664,"Phil Plait Presents 12th Annual CIERA Public Lecture",10/21/2021,https://ciera.northwestern.edu/2021/10/21/phil-plait-presents-12th-annual-ciera-public-lecture/,"Exoplanets &amp; The Solar System","CIERA Stories",Event|Outreach
6747,"Looking forward to a huge leap in space exploration",12/17/2021,https://ciera.northwestern.edu/2021/12/17/looking-forward-to-a-huge-leap-in-space-exploration/,"Black Holes &amp; Dead Stars|Galaxies &amp; Cosmology","Northwestern Press",Achievement|Science
6776,"Astronomers capture red supergiant’s death throes",01/06/2022,https://ciera.northwestern.edu/2022/01/06/astronomers-capture-red-supergiants-death-throes/,"Life &amp; Death of Stars","Northwestern Press",Science
6828,"Nearly 1,000 mysterious strands revealed in Milky Way’s center",01/26/2022,https://ciera.northwestern.edu/2022/01/26/nearly-1000-mysterious-strands-revealed-in-milky-ways-center/,"Galaxies &amp; Cosmology","Northwestern Press",Science
6871,"Wen-fai Fong receives Cottrell Scholar Award",02/09/2022,https://ciera.northwestern.edu/2022/02/09/wen-fai-fong-receives-cottrell-scholar-award/,"Life &amp; Death of Stars","Northwestern Press",Achievement|Education
6885,"Wen-fai Fong named Sloan Research Fellow",02/15/2022,https://ciera.northwestern.edu/2022/02/15/six-northwestern-professors-named-sloan-research-fellows/,"Life &amp; Death of Stars","Northwestern Press",Achievement
6919,"High School Student and CIERA Postdoctoral Fellow Mentor Publish Star Formation Simulation Research",02/23/2022,https://ciera.northwestern.edu/2022/02/23/high-school-student-and-ciera-postdoctoral-fellow-mentor-publish-star-formation-simulation-research/,"Life &amp; Death of Stars","CIERA Stories","Data Science &amp; Computing|Education|Outreach|Science"
6926,"Conference in snowy Aspen brings astrophysicists together",02/24/2022,https://ciera.northwestern.edu/2022/02/24/conference-in-snowy-aspen-brings-astrophysicists-together/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Event|Science
6944,"Kilonova afterglow potentially spotted for first time",02/28/2022,https://ciera.northwestern.edu/2022/02/28/kilonova-afterglow-potentially-spotted-for-first-time/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","Northwestern Press",Science
6999,"CIERA High School Researcher is Regeneron National Science Talent Search Grand Prize Winner",03/16/2022,https://ciera.northwestern.edu/2022/03/16/ciera-high-school-research-is-regeneron-national-science-talent-search-grand-prize-winner/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories|External Press",Achievement|Education|Outreach
7024,"Ariadna Murguia Berthier Top 3 Finalist for AAS HEAD Dissertation Prize",04/01/2022,https://ciera.northwestern.edu/2022/04/01/ariadna-murguia-berthier-top-3-finalist-for-aas-head-dissertation-prize/,"Black Holes &amp; Dead Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement
7031,"Monica Gallegos Garcia Selected for 2022 Bouchet Honor Society",04/06/2022,https://ciera.northwestern.edu/2022/04/06/monica-gallegos-garcia-selected-for-2022-bouchet-honor-society/,,"CIERA Stories",Achievement
7033,"CIERA Astronomers Travel to Mexico to Install TolTEC Camera",04/06/2022,https://ciera.northwestern.edu/2022/04/06/ciera-astronomers-travel-to-mexico-to-install-toltec-camera/,"Life &amp; Death of Stars","CIERA Stories",Science
7040,"Five New Postdoctoral Researchers Join CIERA",04/08/2022,https://ciera.northwestern.edu/2022/04/08/five-new-postdoctoral-researchers-join-ciera/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement
7060,"ALMA Community Day",04/18/2022,https://ciera.northwestern.edu/2022/04/18/alma-community-day/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System","CIERA Stories",Achievement|Event
7066,"Dying Stars’ Cocoons Might Explain Fast Blue Optical Transients",04/20/2022,https://ciera.northwestern.edu/2022/04/20/dying-stars-cocoons-might-explain-fast-blue-optical-transients/,"Life &amp; Death of Stars","External Press|Northwestern Press",Science
7084,"Erin Cox Awarded NSF MPS-Ascend Fellowship",04/29/2022,https://ciera.northwestern.edu/2022/04/29/erin-cox-awarded-nsf-mps-ascend-fellowship/,"Life &amp; Death of Stars","CIERA Stories",Achievement
7104,"Tarraneh Eftekhari Named NASA Einstein Fellow",05/03/2022,https://ciera.northwestern.edu/2022/05/03/tarraneh-eftekhari-named-nasa-einstein-fellow/,"Life &amp; Death of Stars","CIERA Stories",Achievement
7146,"CIERA'S Inaugural Astronomy Night Out",05/20/2022,https://ciera.northwestern.edu/2022/05/20/cieras-inaugural-astronomy-night-out/,"Life &amp; Death of Stars","CIERA Stories",Event|Outreach
7155,"Alex Gurvich Wins Northwestern's Data Visualization Contest",06/07/2022,https://ciera.northwestern.edu/2022/06/07/alex-gurvich-wins-northwesterns-data-visualization-contest/,"Galaxies &amp; Cosmology","CIERA Stories","Achievement|Data Science &amp; Computing"
7157,"May 15 Lunar Eclipse Public Viewing",06/08/2022,https://ciera.northwestern.edu/2022/06/08/may-15-lunar-eclipse-public-viewing/,,"CIERA Stories|External Press",Event|Outreach
7162,"CIERA Researchers Quoted in Sky & Telescope June Cover Story",06/01/2022,https://ciera.northwestern.edu/2022/06/01/ciera-researchers-quoted-in-sky-telescope-june-cover-story/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories|External Press",Achievement|Outreach
7177,"Wandering star disrupts stellar nursery",06/13/2022,https://ciera.northwestern.edu/2022/06/13/wandering-star-disrupts-stellar-nursery/,"Life &amp; Death of Stars","External Press|Northwestern Press",Science
7196,"CIERA Faculty member successfully launches new conference on Intermediate-Mass Black Holes",06/21/2022,https://ciera.northwestern.edu/2022/06/21/ciera-faculty-member-successfully-launches-new-conference-on-intermediate-mass-black-holes/,"Black Holes &amp; Dead Stars|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Event|Science
7205,"SCOPE Program rising in numbers and influence",06/21/2022,https://ciera.northwestern.edu/2022/06/21/scope-program-rising-in-numbers-and-influence/,,"CIERA Stories",Education|Interdisciplinary
7223,"Falling stardust, wobbly jets explain blinking gamma ray bursts",06/29/2022,https://ciera.northwestern.edu/2022/06/29/falling-stardust-wobbly-jets-explain-blinking-gamma-ray-bursts/,"Black Holes &amp; Dead Stars","Northwestern Press",Science
7243,"CIERA student's paper highlighted by NASA's SOFIA Science Center",07/08/2022,https://ciera.northwestern.edu/2022/07/08/ciera-students-paper-highlighted-by-nasas-sofia-science-center/,"Life &amp; Death of Stars","External Press",Science
7265,"Northwestern astrophysicists snag early time on James Webb Space Telescope",07/12/2022,https://ciera.northwestern.edu/2022/07/12/northwestern-astrophysicists-snag-early-time-on-james-webb-space-telescope/,"Galaxies &amp; Cosmology|Life &amp; Death of Stars","Northwestern Press",Achievement|Science
7285,"Explosive neutron star merger captured for first time in millimeter light",08/03/2022,https://ciera.northwestern.edu/2022/08/03/explosive-neutron-star-merger-captured-for-first-time-in-millimeter-light/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","Northwestern Press",Science
7296,"Stars determine their own masses",08/08/2022,https://ciera.northwestern.edu/2022/08/08/stars-determine-their-own-masses/,"Life &amp; Death of Stars","External Press|Northwestern Press",Science
7305,"LSST observations of tidal disruption events may uncover existence of dark matter particles",08/12/2022,https://ciera.northwestern.edu/2022/08/12/lsst-observations-of-tidal-disruption-events-may-uncover-existence-of-dark-matter-particles/,"Black Holes &amp; Dead Stars|Galaxies &amp; Cosmology","CIERA Stories",Science
7306,"Women astronomers leading the revolution",08/11/2022,https://ciera.northwestern.edu/2022/08/11/women-astronomers-leading-the-revolution/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Achievement|Outreach
7325,"Northwestern rocket to image supernova remnant",08/11/2022,https://ciera.northwestern.edu/2022/08/11/northwestern-rocket-to-image-supernova-remnant/,"Black Holes &amp; Dead Stars|Life &amp; Death of Stars","Northwestern Press",Event|Science
7350,"CIERA Postdocs Advance to New Positions",09/14/2022,https://ciera.northwestern.edu/2022/09/14/ciera-postdocs-advance-to-new-positions-4/,,"CIERA Stories",Achievement
7355,"REACH 2022 Sessions Back In-Person",09/16/2022,https://ciera.northwestern.edu/2022/09/16/reach-2022-sessions/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Education|Outreach
7357,"RET 2022 Completion of a Successful First Year",09/01/2022,https://ciera.northwestern.edu/2022/09/01/ret-2022/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Education|Outreach
7358,"REU Welcomed 14 Students to Campus for a Successful 2022 Summer",09/12/2022,https://ciera.northwestern.edu/2022/09/12/reu-2022/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Education|Interdisciplinary|Outreach
7359,"X-shaped radio galaxies might form more simply than expected",08/29/2022,https://ciera.northwestern.edu/2022/08/29/x-shaped-radio-galaxies-might-form-more-simply-than-expected/,"Black Holes &amp; Dead Stars|Galaxies &amp; Cosmology","Northwestern Press",Science
7376,"The Recipient of the 2022 Robert J. Trumpler Award is Dr. Ariadna Murguia Berthier",08/31/2022,https://ciera.northwestern.edu/2022/08/31/the-recipient-of-the-2022-robert-j-trumpler-award-is-dr-ariadna-murguia-berthier/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Achievement
7385,"Northwestern astrophysicist contributes to Webb’s first exoplanet image",09/01/2022,https://ciera.northwestern.edu/2022/09/01/northwestern-astrophysicist-contributes-to-webbs-first-exoplanet-image/,"Exoplanets &amp; The Solar System","External Press|Northwestern Press",Science
7400,"CIERA Welcomes New Faculty Members: Allison Strom and Jason Wang",09/06/2022,https://ciera.northwestern.edu/2022/09/06/ciera-welcomes-new-faculty-members-allison-strom-and-jason-wang/,"Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology","CIERA Stories",Achievement
7449,"A quick jump into space — and back — for pictures of ‘star stuff’",08/29/2022,https://ciera.northwestern.edu/2022/08/29/a-quick-jump-into-space-and-back-for-pictures-of-star-stuff/,"Black Holes &amp; Dead Stars|Life &amp; Death of Stars","Northwestern Press",Interdisciplinary|Science
7610,"CIERA welcomes DSFP back to Northwestern",10/12/2022,https://ciera.northwestern.edu/2022/10/12/ciera-welcomes-dsfp-back-to-northwestern/,,"CIERA Stories","Data Science &amp; Computing|Education|Event|Interdisciplinary"
7631,"The 2023 APS Francis M. Pipkin Award Has Been Given to Andrew Geraci",10/13/2022,https://ciera.northwestern.edu/2022/10/13/the-2023-aps-francis-m-pipkin-award-has-been-given-to-andrew-geraci/,,"CIERA Stories",Achievement
7634,"Carolyn Porco Presents 13th Annual CIERA Public Lecture",11/07/2022,https://ciera.northwestern.edu/2022/11/07/carolyn-porco-presents-13th-annual-ciera-public-lecture/,"Exoplanets &amp; The Solar System","CIERA Stories",Event|Outreach
7643,"Brightest-ever gamma-ray burst breaks records",10/18/2022,https://ciera.northwestern.edu/2022/10/18/brightest-ever-gamma-ray-burst-breaks-records/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","External Press|Northwestern Press",Science
7657,"CIERA Alum Carl Rodriguez wins Packard Fellowship",10/20/2022,https://ciera.northwestern.edu/2022/10/20/ciera-alum-carl-rodriguez-wins-packard-fellowship/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement
7698,"CIERA Hosts SEDM & ZTF",11/04/2022,https://ciera.northwestern.edu/2022/11/04/ciera-hosts-sedm-ztf/,"Life &amp; Death of Stars","CIERA Stories",Event
7705,"ALMA Data Reduction Workshop",11/14/2022,https://ciera.northwestern.edu/2022/11/14/alma-data-reduction-workshop/,,"CIERA Stories",Education|Event
7706,"Explore the Cosmos with CIERA",11/11/2022,https://ciera.northwestern.edu/2022/11/11/explore-the-cosmos-with-ciera/,,"CIERA Stories",Achievement|Event|Outreach
7711,"What makes gamma-ray bursts blink on and off?",11/08/2022,https://ciera.northwestern.edu/2022/11/08/what-makes-gamma-ray-bursts-blink-on-and-off/,,"External Press",Science
7735,"Short gamma-ray bursts traced farther into distant universe",11/21/2022,https://ciera.northwestern.edu/2022/11/21/short-gamma-ray-bursts-traced-farther-into-distant-universe/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","External Press|Northwestern Press",Science
7744,"Team with Northwestern astrophysicists competes for $300 million",11/28/2022,https://ciera.northwestern.edu/2022/11/28/team-with-northwestern-astrophysicists-competes-for-300-million/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","Northwestern Press",Achievement|Science
7757,"REU Site Directors Meeting Led by CIERA's Aaron Geller",12/08/2022,https://ciera.northwestern.edu/2022/12/08/reu-site-directors-meeting-led-by-ciera-member/,,"CIERA Stories",Education|Event|Interdisciplinary
7765,"CIERA Interdisciplinary Colloquium: Enectalí Figueroa-Feliciano Presents ""Extremely Cool Detectors On a Fireball: Launching the Micro-X Sounding Rocket""",12/16/2022,https://ciera.northwestern.edu/2022/12/16/ciera-interdisciplinary-colloquium-enectali-figueroa-feliciano-presents-extremely-cool-detectors-on-a-fireball-launching-the-micro-x-sounding-rocket/,"Black Holes &amp; Dead Stars|Life &amp; Death of Stars","CIERA Stories",Event|Interdisciplinary
7768,"Surprise kilonova upends established understanding of long gamma-ray bursts",12/07/2022,https://ciera.northwestern.edu/2022/12/07/surprise-kilonova-upends-established-understanding-of-long-gamma-ray-bursts/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","External Press|Northwestern Press",Science
7797,"Local Group Cluster Search led by CIERA Postdoctoral Fellow Cliff Johnson",01/06/2023,https://ciera.northwestern.edu/2023/01/06/the-local-group-cluster-search-led-by-ciera-postdoctoral-fellow-cliff-johnson-recently-published-results/,"Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Education|Outreach|Science
7845,"Graduate Student Jillian Rastinejad Spotlighted on NASA Universe",01/05/2023,https://ciera.northwestern.edu/2023/01/05/ciera-graduate-student-jillian-rastinejad-spotlighted-on-nasa-universe/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","CIERA Stories",Achievement
7881,"Researchers develop Firefly: an innovation in interactive particle visualization",01/10/2023,https://ciera.northwestern.edu/2023/01/10/researchers-develop-firefly-an-innovation-in-interactive-particle-visualization/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories","Data Science &amp; Computing|Interdisciplinary|Outreach"
7894,"Professor Dave Meyer retires after 35 years at Northwestern",01/11/2023,https://ciera.northwestern.edu/2023/01/11/professor-dave-meyer-retires-after-35-years-at-northwestern/,,"CIERA Stories",Achievement
7914,"Research Student Madeline Oh Named a Top 300 Teen Scientist by Regeneron Science Talent Search",01/13/2023,https://ciera.northwestern.edu/2023/01/13/ciera-research-student-madeline-oh-named-scholar-in-the-regeneron-science-talent-search/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Achievement|Education
7916,"First exoplanet detected with Gaia satellite found to be undergoing nuclear fusion",01/18/2023,https://ciera.northwestern.edu/2023/01/18/first-exoplanet-detected-with-gaia-satellite-found-to-be-undergoing-nuclear-fusion/,"Exoplanets &amp; The Solar System","CIERA Stories|External Press",Science
7918,"Ultracool dwarf binary stars break records",01/17/2023,https://ciera.northwestern.edu/2023/01/17/ultracool-dwarf-binary-stars-break-records/,"Life &amp; Death of Stars","External Press|Northwestern Press",Science
7954,"CIERA REU Students Present at 241st Meeting of the AAS",01/23/2023,https://ciera.northwestern.edu/2023/01/23/ciera-reu-students-present-at-241st-meeting-of-the-aas/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Education|Event|Interdisciplinary
7996,"Watch distant worlds dance around their sun",01/31/2023,https://ciera.northwestern.edu/2023/01/31/watch-distant-worlds-dance-around-their-sun/,"Exoplanets &amp; The Solar System","External Press|Northwestern Press",Outreach|Science
8015,"Graduate student's photos of green comet featured in major media outlets",02/03/2023,https://ciera.northwestern.edu/2023/02/03/green-comet-visible-in-the-night-sky-for-first-time-since-stone-age-makes-its-closest-pass-by-earth/,"Galaxies &amp; Cosmology","External Press",Outreach
8054,"Postdoc Anna Childs discusses M-dwarfs on SETI Live Broadcast",02/16/2023,https://ciera.northwestern.edu/2023/02/16/postdoc-anna-childs-discusses-m-dwarfs-on-seti-live-broadcast/,"Exoplanets &amp; The Solar System","CIERA Stories",Event|Outreach
8056,"CIERA Alum Daniel Anglés-Alcázar wins Cottrell Scholar Award",02/16/2023,https://ciera.northwestern.edu/2023/02/16/ciera-alum-daniel-angles-alcazar-wins-cottrell-scholar-award/,"Galaxies &amp; Cosmology","CIERA Stories",Achievement
8061,"Wen-fai Fong named ‘Rising Star’ by Astronomy Magazine",02/16/2023,https://ciera.northwestern.edu/2023/02/16/wen-fai-fong-named-rising-star-by-astronomy-magazine/,"Black Holes &amp; Dead Stars","External Press|Northwestern Press",Achievement
8085,"Climate of Mars, past and future: a CIERA Interdisciplinary Colloquium by Edwin Kite",03/28/2023,https://ciera.northwestern.edu/2023/03/28/climate-of-mars-past-and-future-a-ciera-interdisciplinary-colloquium-by-edwin-kite/,"Exoplanets &amp; The Solar System","CIERA Stories",Event|Interdisciplinary
8125,"REU Student Claire Zwicker Wins Chambliss Honorable Mention for Research Poster at AAS",03/28/2023,https://ciera.northwestern.edu/2023/03/28/reu-student-claire-zwicker-wins-chambliss-honorable-mention-for-research-poster-at-aas/,"Stellar Dynamics &amp; Stellar Populations","CIERA Stories","Achievement|Data Science &amp; Computing|Education|Interdisciplinary"
8131,"Northwestern to host gravitational-wave researchers from around the globe",03/08/2023,https://ciera.northwestern.edu/2023/03/08/northwestern-to-host-gravitational-wave-researchers-from-around-the-globe/,"Gravitational Waves &amp; Multi-Messenger Astronomy","Northwestern Press",Event
8153,"Origin, Evolution and Habitability of Planet Earth: a CIERA Interdisciplinary Colloquium by David Bercovici",04/04/2023,https://ciera.northwestern.edu/2023/04/04/origin-evolution-and-habitability-of-planet-earth-a-ciera-interdisciplinary-colloquium-by-david-bercovici/,"Exoplanets &amp; The Solar System","CIERA Stories",Event|Interdisciplinary
8166,"International LIGO-Virgo-KAGRA Collaboration Meeting hosted by CIERA",04/14/2023,https://ciera.northwestern.edu/2023/04/14/international-ligo-virgo-kagra-collaboration-meeting-hosted-by-ciera/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Event
8173,"Star Eyes outreach initiative communicates new science through new music",04/17/2023,https://ciera.northwestern.edu/2023/04/17/star-eyes-outreach-initiative-communicates-new-science-through-new-music/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Event|Interdisciplinary|Outreach
8204,"Introducing CIERA's Eleven New Postdocs!",04/18/2023,https://ciera.northwestern.edu/2023/04/18/introducing-cieras-eleven-new-postdocs/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement
8223,"CIERA Connections: Ben Nelson on careers in data science",04/20/2023,https://ciera.northwestern.edu/2023/04/20/ciera-connections-ben-nelson-on-careers-in-data-science/,,"CIERA Stories","Data Science &amp; Computing|Education|Event|Interdisciplinary"
8226,"Data Science Challenges in Gravitational Wave Surveys: a CIERA Interdisciplinary Colloquium by Tyson Littenburg",04/20/2023,https://ciera.northwestern.edu/2023/04/20/data-science-challenges-in-gravitational-wave-surveys-a-ciera-interdisciplinary-colloquium-by-tyson-littenburg/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories","Data Science &amp; Computing|Event|Interdisciplinary"
8247,"CIERA Associate Faculty Jian Cao Elected to American Academy of Arts and Sciences",04/25/2023,https://ciera.northwestern.edu/2023/04/25/ciera-associate-faculty-jian-cao-elected-to-american-academy-of-arts-and-sciences/,,"Northwestern Press",Achievement|Interdisciplinary
8250,"Medium-sized black holes eat stars like messy toddlers",04/25/2023,https://ciera.northwestern.edu/2023/04/25/medium-sized-black-holes-eat-stars-like-messy-toddlers/,"Black Holes &amp; Dead Stars","External Press|Northwestern Press",Science
8271,"Postdoc Caitlin Witt named finalist of Cecilia Payne-Gaposchkin Thesis Award",04/28/2023,https://ciera.northwestern.edu/2023/04/28/postdoc-caitlin-witt-named-finalist-of-cecilia-payne-gaposchkin-thesis-award/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Achievement
8295,"Gravity Spy 2.0 gears up for the next gravitational wave observing run",05/18/2023,https://ciera.northwestern.edu/2023/05/18/gravity-spy-2-0-gears-up-for-the-next-gravitational-wave-observing-run/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories","Data Science &amp; Computing|Event|Interdisciplinary|Outreach"
8298,"Monica Gallegos-Garcia awarded Northwestern Presidential Fellowship",05/15/2023,https://ciera.northwestern.edu/2023/05/15/monica-gallegos-garcia-awarded-northwestern-presidential-fellowship/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","Northwestern Press",Achievement
8305,"Four CIERA Members awarded NSF Graduate Research Fellowships",05/16/2023,https://ciera.northwestern.edu/2023/05/16/four-ciera-members-awarded-nsf-graduate-research-fellowships/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement|Interdisciplinary
8323,"""Interconnected: A Journey Through Inner and Outer Space"": A CIERA Interdisciplinary Colloquium by Nia Imara",05/31/2023,https://ciera.northwestern.edu/2023/05/31/interconnected-a-journey-through-inner-and-outer-space-a-ciera-interdisciplinary-colloquium-by-nia-imara/,"Life &amp; Death of Stars","CIERA Stories",Event|Interdisciplinary
8335,"Aaron Geller and Alex Gurvich showcase Firefly on AAS Journal Author Series",06/01/2023,https://ciera.northwestern.edu/2023/06/01/aaron-geller-and-alex-gurvich-showcase-firefly-on-aas-journal-author-series/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories|External Press","Data Science &amp; Computing|Event|Interdisciplinary|Outreach"
8361,"CIERA Connections: Harry Kraemer on living a values-based life",06/02/2023,https://ciera.northwestern.edu/2023/06/02/ciera-connections-harry-kraemer-on-living-a-values-based-life/,,"CIERA Stories",Event|Interdisciplinary
8365,"PhD Candidate Emma Kaufman awarded Chateaubriand Fellowship",06/07/2023,https://ciera.northwestern.edu/2023/06/07/phd-candidate-emma-kaufman-awarded-chateaubriand-fellowship/,"Exoplanets &amp; The Solar System","CIERA Stories",Achievement
8370,"Dying stars’ cocoons could be new source of gravitational waves",06/05/2023,https://ciera.northwestern.edu/2023/06/05/dying-stars-cocoons-could-be-new-source-of-gravitational-waves/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","External Press|Northwestern Press",Science
8374,"Mysterious dashes revealed in Milky Way’s center",06/06/2023,https://ciera.northwestern.edu/2023/06/06/mysterious-dashes-revealed-in-milky-ways-center/,"Galaxies &amp; Cosmology|Life &amp; Death of Stars","Northwestern Press",Science
8389,"Gravitational waves from supermassive black hole binaries might be ‘right around the corner’",06/08/2023,https://ciera.northwestern.edu/2023/06/08/gravitational-waves-from-supermassive-black-hole-binaries-might-be-right-around-the-corner/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","Northwestern Press",Science
8410,"Stellar demolition derby births powerful gamma-ray burst",06/22/2023,https://ciera.northwestern.edu/2023/06/22/stellar-demolition-derby-births-powerful-gamma-ray-burst/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","Northwestern Press",Science
